source,target,edge_type
102909000,102932000,proximity
102909000,102929000,proximity
102909000,102924000,proximity
102909000,102916000,proximity
102909000,102915000,proximity
102909000,102910000,proximity
102909000,102917000,proximity
102909000,102911000,proximity
102909000,103310000,proximity
102909000,102933000,proximity
102909000,102925000,proximity
102909000,102927000,proximity
102909000,102918000,proximity
102909000,102922000,proximity
102909000,1400114000,proximity
102909000,102926000,proximity
102909000,1400119000,proximity
102909000,1400127000,proximity
102909000,1400116000,proximity
102909000,102913000,proximity
102909000,102914000,proximity
102909000,1400121000,proximity
102909000,102923000,proximity
102909000,102921000,proximity
102909000,102919000,proximity
102909000,1400123000,proximity
102909000,1400117000,proximity
102909000,1400118000,proximity
102909000,1400124000,proximity
102909000,1400112000,proximity
102909000,1401111000,proximity
102909000,1404410000,proximity
102909000,1404409000,proximity
102909000,1400126000,proximity
102909000,1400120000,proximity
802621000,804807000,proximity
804807000,804822000,proximity
804807000,804820000,proximity
804807000,806014000,proximity
802614000,804807000,proximity
802617000,804807000,proximity
804807000,806011000,proximity
802611000,804807000,proximity
804807000,804810000,proximity
804807000,804809000,proximity
804807000,804812000,proximity
804807000,804815000,proximity
804807000,804814000,proximity
804807000,804808000,proximity
203113000,203128000,proximity
203113000,203129000,proximity
203113000,203124000,proximity
203113000,203132000,proximity
203113000,203116000,proximity
203113000,203120000,proximity
203113000,203125000,proximity
203113000,203130000,proximity
203113000,203131000,proximity
203113000,203114000,proximity
203113000,203137000,proximity
203113000,203133000,proximity
203113000,203126000,proximity
203113000,203123000,proximity
203113000,1404406000,proximity
203113000,203119000,proximity
203113000,203122000,proximity
203113000,203136000,proximity
203113000,203134000,proximity
1903609000,1903615000,proximity
1903609000,1903635000,proximity
1003515000,1903609000,proximity
1003506000,1903609000,proximity
1903609000,1903623000,proximity
1003519000,1903609000,proximity
1903609000,1903614000,proximity
1003505000,1903609000,proximity
1903609000,1908707000,proximity
1903609000,1903639000,proximity
1903609000,1903631000,proximity
1903609000,1903640000,proximity
1903609000,1903611000,proximity
1903609000,1903641000,proximity
1903609000,1903628000,proximity
1903609000,1903612000,proximity
1903609000,1903620000,proximity
1903609000,1903636000,proximity
1903609000,1903618000,proximity
1903609000,1903622000,proximity
1903609000,1903626000,proximity
1903609000,1903627000,proximity
1903609000,1903629000,proximity
1903609000,1903619000,proximity
1903609000,1903616000,proximity
1903609000,1903621000,proximity
1003518000,1903609000,proximity
1903609000,1903613000,proximity
1003509000,1903609000,proximity
1003522000,1903609000,proximity
1003511000,1903609000,proximity
1003514000,1903609000,proximity
1003521000,1903609000,proximity
1003508000,1903609000,proximity
1903609000,1903617000,proximity
1903609000,1903625000,proximity
1003516000,1903609000,proximity
1903609000,1903610000,proximity
1003523000,1903609000,proximity
1003517000,1903609000,proximity
1003513000,1903609000,proximity
1003520000,1903609000,proximity
1003510000,1903609000,proximity
1903609000,1903634000,proximity
1003512000,1903609000,proximity
1003507000,1903609000,proximity
806007000,806015000,proximity
806007000,806009000,proximity
806007000,806022000,proximity
806007000,806012000,proximity
806007000,806023000,proximity
806007000,806020000,proximity
806007000,806026000,proximity
806007000,806016000,proximity
806007000,806018000,proximity
804822000,806007000,proximity
804824000,806007000,proximity
804813000,806007000,proximity
804820000,806007000,proximity
806007000,806025000,proximity
806007000,806014000,proximity
802614000,806007000,proximity
806007000,806011000,proximity
802611000,806007000,proximity
804810000,806007000,proximity
804815000,806007000,proximity
500518000,501714000,proximity
501714000,501731000,proximity
501714000,501725000,proximity
501714000,501728000,proximity
501714000,501736000,proximity
501714000,501724000,proximity
501714000,501729000,proximity
501714000,501733000,proximity
501714000,501715000,proximity
501714000,501717000,proximity
501714000,501737000,proximity
501714000,501735000,proximity
701222000,701227000,proximity
701222000,701223000,proximity
701222000,701231000,proximity
701222000,701246000,proximity
701222000,701228000,proximity
701222000,701229000,proximity
701222000,701242000,proximity
701222000,701241000,proximity
701222000,701239000,proximity
701222000,701247000,proximity
701222000,701225000,proximity
701222000,701240000,proximity
701222000,701234000,proximity
701222000,701232000,proximity
701222000,701237000,proximity
701222000,701245000,proximity
701222000,701236000,proximity
701222000,701238000,proximity
701222000,701224000,proximity
701222000,701244000,proximity
1704003000,1704006000,proximity
1704003000,1704005000,proximity
1704003000,1704004000,proximity
201513000,201519000,proximity
201513000,201527000,proximity
201513000,201515000,proximity
201513000,201520000,proximity
201513000,201526000,proximity
201513000,201517000,proximity
201513000,201516000,proximity
201513000,201525000,proximity
201513000,201514000,proximity
401034000,402123000,proximity
401019000,402123000,proximity
402112000,402123000,proximity
402107000,402123000,proximity
402110000,402123000,proximity
402118000,402123000,proximity
402122000,402123000,proximity
402115000,402123000,proximity
402120000,402123000,proximity
402113000,402123000,proximity
402121000,402123000,proximity
301414000,402123000,proximity
401027000,402123000,proximity
401022000,402123000,proximity
401014000,402123000,proximity
401018000,402123000,proximity
401017000,402123000,proximity
402123000,403424000,proximity
401029000,402123000,proximity
401012000,402123000,proximity
401025000,402123000,proximity
401011000,402123000,proximity
401030000,402123000,proximity
402119000,402123000,proximity
402114000,402123000,proximity
402123000,403423000,proximity
402123000,403417000,proximity
402123000,403410000,proximity
402123000,403415000,proximity
402123000,403422000,proximity
402123000,403411000,proximity
402123000,403430000,proximity
402123000,405807000,proximity
402123000,403419000,proximity
402123000,403426000,proximity
402123000,403420000,proximity
402123000,403414000,proximity
402123000,405810000,proximity
402123000,1381500000,proximity
402123000,405809000,proximity
402123000,1381701000,proximity
402109000,402123000,proximity
402117000,402123000,proximity
402116000,402123000,proximity
402111000,402123000,proximity
402123000,1381100000,proximity
402123000,405813000,proximity
402123000,405814000,proximity
402123000,405812000,proximity
402123000,1381300000,proximity
402123000,405811000,proximity
402123000,403427000,proximity
1206507000,1908811000,proximity
1102407000,1908811000,proximity
1908811000,1908814000,proximity
1206510000,1908811000,proximity
1908811000,1908818000,proximity
1908811000,1908817000,proximity
1206508000,1908811000,proximity
1204714000,1908811000,proximity
1204707000,1908811000,proximity
1204710000,1908811000,proximity
1204708000,1908811000,proximity
1908811000,1908815000,proximity
1204712000,1908811000,proximity
1908811000,1999904000,proximity
1908811000,1999906000,proximity
1204703000,1908811000,proximity
1908811000,1999903000,proximity
1204709000,1908811000,proximity
1908811000,1999901000,proximity
1908811000,1999902000,proximity
1206318000,1908811000,proximity
1206311000,1908811000,proximity
1206315000,1908811000,proximity
1206504000,1908811000,proximity
1908811000,1908812000,proximity
1908811000,1908824000,proximity
1908811000,1908820000,proximity
1908811000,1908823000,proximity
1908811000,1908819000,proximity
1908811000,1908813000,proximity
1908811000,1908821000,proximity
1908811000,1908816000,proximity
1908811000,1999907000,proximity
1908811000,1999908000,proximity
1908712000,1908811000,proximity
401013000,402107000,proximity
401034000,402107000,proximity
401019000,402107000,proximity
402107000,402112000,proximity
300807000,402107000,proximity
402107000,402110000,proximity
402107000,402118000,proximity
402107000,402122000,proximity
402107000,402115000,proximity
402107000,402120000,proximity
402107000,402113000,proximity
402107000,402121000,proximity
300806000,402107000,proximity
401024000,402107000,proximity
401027000,402107000,proximity
401026000,402107000,proximity
401022000,402107000,proximity
401014000,402107000,proximity
401018000,402107000,proximity
401017000,402107000,proximity
401029000,402107000,proximity
401012000,402107000,proximity
401025000,402107000,proximity
401011000,402107000,proximity
401030000,402107000,proximity
402107000,402119000,proximity
402107000,402114000,proximity
402107000,403411000,proximity
402107000,1381500000,proximity
402107000,1381701000,proximity
402107000,402109000,proximity
402107000,402117000,proximity
402107000,402116000,proximity
402107000,402111000,proximity
402107000,1381100000,proximity
1606710000,1606723000,proximity
1606710000,1606716000,proximity
1606710000,1606720000,proximity
1606710000,1606718000,proximity
1606710000,1606721000,proximity
405616000,405644000,proximity
405616000,1704006000,proximity
405616000,1704005000,proximity
405616000,405628000,proximity
405616000,405646000,proximity
405616000,1704004000,proximity
405616000,405629000,proximity
405616000,405625000,proximity
405616000,405634000,proximity
405616000,405622000,proximity
405616000,405649000,proximity
405616000,405619000,proximity
405616000,405618000,proximity
405616000,405635000,proximity
405616000,405637000,proximity
802607000,802612000,proximity
802607000,806010000,proximity
802607000,802615000,proximity
802607000,802616000,proximity
802607000,802619000,proximity
802607000,802608000,proximity
802607000,802618000,proximity
802607000,802610000,proximity
802607000,802613000,proximity
301421000,304909000,proximity
304909000,304910000,proximity
304909000,307708000,proximity
304909000,307707000,proximity
304909000,304925000,proximity
304909000,304924000,proximity
304909000,304927000,proximity
304909000,304912000,proximity
304909000,304928000,proximity
304909000,304921000,proximity
304909000,304919000,proximity
304909000,304913000,proximity
304909000,304915000,proximity
304909000,304923000,proximity
304909000,304920000,proximity
304909000,306907000,proximity
304909000,304914000,proximity
304909000,306917000,proximity
304909000,304932000,proximity
304909000,304922000,proximity
304909000,304930000,proximity
304909000,304929000,proximity
304909000,304917000,proximity
304909000,304931000,proximity
304909000,304926000,proximity
304909000,304916000,proximity
304909000,306911000,proximity
304909000,304911000,proximity
304909000,306912000,proximity
304909000,304918000,proximity
105544000,304909000,proximity
403429000,405617000,proximity
405617000,405810000,proximity
405617000,405809000,proximity
405617000,405814000,proximity
405617000,405812000,proximity
405617000,1381300000,proximity
405617000,405811000,proximity
405617000,405808000,proximity
301413000,405617000,proximity
403427000,405617000,proximity
405617000,405638000,proximity
405617000,405620000,proximity
405617000,405631000,proximity
1208002000,1230800000,proximity
1208004000,1230800000,proximity
1206316000,1230800000,proximity
1206312000,1230800000,proximity
1206317000,1230800000,proximity
1208007000,1230800000,proximity
1206314000,1230800000,proximity
1208006000,1230800000,proximity
1102406000,1230800000,proximity
1208003000,1230800000,proximity
301413000,304910000,proximity
301421000,304910000,proximity
304910000,307708000,proximity
301419000,304910000,proximity
304910000,304925000,proximity
304910000,304924000,proximity
304910000,304927000,proximity
304910000,304912000,proximity
304910000,304928000,proximity
304910000,304921000,proximity
304910000,304919000,proximity
304910000,304913000,proximity
304910000,304915000,proximity
304910000,304923000,proximity
301422000,304910000,proximity
304910000,304932000,proximity
304910000,304922000,proximity
304910000,304930000,proximity
304910000,304929000,proximity
304924000,306906000,proximity
304927000,306906000,proximity
304912000,306906000,proximity
304928000,306906000,proximity
304915000,306906000,proximity
306906000,306918000,proximity
305409000,306906000,proximity
305411000,306906000,proximity
306906000,306907000,proximity
304914000,306906000,proximity
306906000,306917000,proximity
304932000,306906000,proximity
304922000,306906000,proximity
304930000,306906000,proximity
304929000,306906000,proximity
304917000,306906000,proximity
304931000,306906000,proximity
304916000,306906000,proximity
306906000,306908000,proximity
306906000,306915000,proximity
306906000,306913000,proximity
105527000,306906000,proximity
105545000,306906000,proximity
306906000,306911000,proximity
304911000,306906000,proximity
306906000,306910000,proximity
306906000,306912000,proximity
304918000,306906000,proximity
306906000,306909000,proximity
306906000,306914000,proximity
105524000,306906000,proximity
105532000,306906000,proximity
105538000,306906000,proximity
105540000,306906000,proximity
105531000,306906000,proximity
105547000,306906000,proximity
105539000,306906000,proximity
105525000,306906000,proximity
105528000,306906000,proximity
105548000,306906000,proximity
105544000,306906000,proximity
701223000,701226000,proximity
701226000,701231000,proximity
701226000,701246000,proximity
701226000,701239000,proximity
701226000,701240000,proximity
701226000,701234000,proximity
701226000,701237000,proximity
701226000,701245000,proximity
701226000,701235000,proximity
701226000,701236000,proximity
701226000,701238000,proximity
701224000,701226000,proximity
701226000,701244000,proximity
701226000,701243000,proximity
701226000,702232000,proximity
701226000,731100000,proximity
701226000,731300000,proximity
701226000,702227000,proximity
1600212000,1606711000,proximity
1600211000,1606711000,proximity
1606711000,1606813000,proximity
1600210000,1606711000,proximity
1600205000,1606711000,proximity
1606711000,1606719000,proximity
1600206000,1606711000,proximity
1606711000,1606714000,proximity
1606711000,1606715000,proximity
1606711000,1606727000,proximity
1606711000,1606717000,proximity
1606711000,1606722000,proximity
1606711000,1606723000,proximity
1606711000,1606725000,proximity
1606711000,1606724000,proximity
502005000,502011000,proximity
502005000,502008000,proximity
502005000,502009000,proximity
502005000,502010000,proximity
502005000,502007000,proximity
502005000,502006000,proximity
702225000,706106000,proximity
702225000,706102000,proximity
702225000,704623000,proximity
702225000,704620000,proximity
702225000,704616000,proximity
702225000,704617000,proximity
702225000,702245000,proximity
702225000,702240000,proximity
702225000,702235000,proximity
702225000,702229000,proximity
701233000,702225000,proximity
702225000,704614000,proximity
702225000,704615000,proximity
702225000,702233000,proximity
702225000,702239000,proximity
1004308000,1004324000,proximity
1001305000,1004308000,proximity
1001313000,1004308000,proximity
1004308000,1600207000,proximity
1004308000,1004326000,proximity
1004308000,1004311000,proximity
1004308000,1004313000,proximity
1004308000,1004322000,proximity
1004308000,1004323000,proximity
1004308000,1004312000,proximity
1004308000,1004319000,proximity
1004308000,1600209000,proximity
1004308000,1004325000,proximity
1004308000,1004317000,proximity
802608000,802609000,proximity
802608000,803749000,proximity
802608000,802612000,proximity
802608000,806010000,proximity
802608000,802615000,proximity
802608000,802616000,proximity
802608000,802619000,proximity
802608000,802618000,proximity
802608000,802610000,proximity
802608000,802613000,proximity
1003520000,1004309000,proximity
1001311000,1004309000,proximity
1004309000,1004321000,proximity
1004309000,1004324000,proximity
1004309000,1030900000,proximity
1004309000,1004316000,proximity
1004309000,1004318000,proximity
1004309000,1004320000,proximity
1004309000,1004310000,proximity
1004309000,1004315000,proximity
1004309000,1004326000,proximity
1004309000,1004314000,proximity
1004309000,1004311000,proximity
1208002000,1208004000,proximity
1108605000,1208002000,proximity
1108602000,1208002000,proximity
1208002000,1208006000,proximity
1705206000,1705207000,proximity
1705109000,1705206000,proximity
1705206000,1705214000,proximity
1705206000,1705215000,proximity
1705206000,1705208000,proximity
1705206000,1705212000,proximity
1705206000,1705209000,proximity
1705206000,1705210000,proximity
501715000,501726000,proximity
500514000,501715000,proximity
501715000,501723000,proximity
501715000,501716000,proximity
500518000,501715000,proximity
501715000,501722000,proximity
501715000,501732000,proximity
501715000,501731000,proximity
501715000,501725000,proximity
501715000,501728000,proximity
501715000,501721000,proximity
501715000,501736000,proximity
501715000,501724000,proximity
501715000,501720000,proximity
501715000,501718000,proximity
501607000,501715000,proximity
500510000,501715000,proximity
501715000,501729000,proximity
501715000,501733000,proximity
501715000,501717000,proximity
501715000,501737000,proximity
501715000,501735000,proximity
907225000,908315000,proximity
907225000,907227000,proximity
907225000,908311000,proximity
907225000,908308000,proximity
907225000,908304000,proximity
907225000,908313000,proximity
907225000,908305000,proximity
907225000,907311000,proximity
907225000,907344000,proximity
907225000,907333000,proximity
907225000,907318000,proximity
907225000,908309000,proximity
907225000,908306000,proximity
907221000,907225000,proximity
907213000,907225000,proximity
907206000,907225000,proximity
907218000,907225000,proximity
907215000,907225000,proximity
907205000,907225000,proximity
201514000,201516000,proximity
201514000,201525000,proximity
201514000,201523000,proximity
1102506000,1102510000,proximity
102910000,103318000,proximity
102910000,102931000,proximity
102910000,103319000,proximity
102910000,102932000,proximity
102910000,102929000,proximity
102910000,102924000,proximity
102910000,102916000,proximity
102910000,102915000,proximity
102910000,102917000,proximity
102910000,102911000,proximity
102910000,103310000,proximity
102910000,102933000,proximity
102910000,102925000,proximity
102910000,102927000,proximity
102910000,102918000,proximity
102910000,102922000,proximity
102910000,1400114000,proximity
102910000,102926000,proximity
102910000,1400119000,proximity
102910000,1400127000,proximity
102910000,1400116000,proximity
102910000,102913000,proximity
102910000,102914000,proximity
102910000,1400121000,proximity
102910000,1400123000,proximity
102910000,1400117000,proximity
102910000,1400118000,proximity
102910000,1401111000,proximity
102910000,1404407000,proximity
102910000,1404410000,proximity
102910000,1404409000,proximity
102910000,1400126000,proximity
102910000,1404408000,proximity
102910000,1400120000,proximity
300808000,305407000,proximity
300806000,305407000,proximity
300810000,305407000,proximity
300811000,305407000,proximity
301409000,305407000,proximity
305407000,305412000,proximity
305407000,305410000,proximity
305407000,305422000,proximity
301414000,305407000,proximity
301411000,305407000,proximity
301416000,305407000,proximity
301423000,305407000,proximity
300812000,305407000,proximity
300809000,305407000,proximity
300805000,305407000,proximity
305407000,331400000,proximity
305407000,307114000,proximity
301421000,305407000,proximity
305407000,305417000,proximity
301419000,305407000,proximity
304925000,305407000,proximity
304924000,305407000,proximity
301408000,305407000,proximity
301415000,305407000,proximity
301417000,305407000,proximity
301418000,305407000,proximity
301422000,305407000,proximity
305407000,305418000,proximity
305407000,305408000,proximity
305407000,305414000,proximity
305407000,305421000,proximity
305407000,305420000,proximity
305407000,305413000,proximity
305407000,305419000,proximity
305407000,307111000,proximity
305407000,305415000,proximity
305407000,305409000,proximity
305407000,305411000,proximity
506208000,506212000,proximity
506208000,506215000,proximity
506208000,506209000,proximity
506208000,506211000,proximity
506208000,506210000,proximity
506208000,506213000,proximity
500511000,506208000,proximity
500506000,506208000,proximity
500515000,506208000,proximity
506208000,506214000,proximity
300806000,301408000,proximity
300810000,301408000,proximity
300811000,301408000,proximity
301408000,301409000,proximity
301408000,305412000,proximity
301408000,305410000,proximity
301408000,305422000,proximity
301408000,301414000,proximity
301408000,301411000,proximity
301408000,301416000,proximity
301408000,301423000,proximity
300812000,301408000,proximity
300809000,301408000,proximity
300805000,301408000,proximity
301408000,1381500000,proximity
301408000,1381701000,proximity
301408000,402109000,proximity
301408000,402117000,proximity
301408000,402116000,proximity
301408000,402111000,proximity
301408000,1381100000,proximity
301408000,405813000,proximity
301408000,405814000,proximity
301408000,1381300000,proximity
301408000,405811000,proximity
301408000,405808000,proximity
301408000,301413000,proximity
301408000,301421000,proximity
301408000,305417000,proximity
301408000,301419000,proximity
301408000,304925000,proximity
301408000,301415000,proximity
301408000,301417000,proximity
301408000,301418000,proximity
301408000,301422000,proximity
301408000,305418000,proximity
301408000,305408000,proximity
301408000,305414000,proximity
301408000,305421000,proximity
301408000,305420000,proximity
301408000,305413000,proximity
301408000,305419000,proximity
301408000,305411000,proximity
304911000,304925000,proximity
304911000,304924000,proximity
304911000,304927000,proximity
304911000,304912000,proximity
304911000,304928000,proximity
304911000,304921000,proximity
304911000,304919000,proximity
304911000,304913000,proximity
304911000,304915000,proximity
304911000,304923000,proximity
304911000,304920000,proximity
304911000,305411000,proximity
304911000,306907000,proximity
304911000,304914000,proximity
304911000,306917000,proximity
304911000,304932000,proximity
304911000,304922000,proximity
304911000,304930000,proximity
304911000,304929000,proximity
304911000,304917000,proximity
304911000,304931000,proximity
304911000,304926000,proximity
304911000,304916000,proximity
304911000,306908000,proximity
304911000,306915000,proximity
304911000,306913000,proximity
105545000,304911000,proximity
304911000,306911000,proximity
304911000,306910000,proximity
304911000,306912000,proximity
304911000,304918000,proximity
304911000,306909000,proximity
304911000,306914000,proximity
105524000,304911000,proximity
105540000,304911000,proximity
105531000,304911000,proximity
105547000,304911000,proximity
105539000,304911000,proximity
105543000,304911000,proximity
105548000,304911000,proximity
105544000,304911000,proximity
105537000,304911000,proximity
105529000,304911000,proximity
600607000,603020000,proximity
603020000,603040000,proximity
600608000,603020000,proximity
603020000,603030000,proximity
603020000,603045000,proximity
603020000,603034000,proximity
600613000,603020000,proximity
603020000,607903000,proximity
603020000,607905000,proximity
603020000,607904000,proximity
603020000,607902000,proximity
603020000,631000000,proximity
603020000,603021000,proximity
603020000,603036000,proximity
600616000,603020000,proximity
603020000,603041000,proximity
603020000,603046000,proximity
603020000,603028000,proximity
600614000,603020000,proximity
603020000,603026000,proximity
603020000,603043000,proximity
603020000,603047000,proximity
603020000,603032000,proximity
603020000,603037000,proximity
603020000,603031000,proximity
600612000,603020000,proximity
603020000,603029000,proximity
603020000,603023000,proximity
600618000,603020000,proximity
603020000,603025000,proximity
405618000,405644000,proximity
405618000,405628000,proximity
405618000,501730000,proximity
405618000,405646000,proximity
405618000,405625000,proximity
405618000,405634000,proximity
405618000,405622000,proximity
405618000,405649000,proximity
405618000,405619000,proximity
405618000,405635000,proximity
405618000,405637000,proximity
405618000,501606000,proximity
405618000,501605000,proximity
405618000,501610000,proximity
701223000,701227000,proximity
701223000,701231000,proximity
701223000,701246000,proximity
701223000,701229000,proximity
701223000,701239000,proximity
701223000,701247000,proximity
701223000,701225000,proximity
701223000,701240000,proximity
701223000,701234000,proximity
701223000,701235000,proximity
701223000,701236000,proximity
701223000,701238000,proximity
701223000,701224000,proximity
701223000,701244000,proximity
701223000,701243000,proximity
1206510000,1908812000,proximity
1908812000,1908817000,proximity
1206508000,1908812000,proximity
1908812000,1908815000,proximity
1204712000,1908812000,proximity
1908812000,1999904000,proximity
1908812000,1999906000,proximity
1908812000,1999903000,proximity
1204709000,1908812000,proximity
1206504000,1908812000,proximity
1206506000,1908812000,proximity
1908812000,1908822000,proximity
1908812000,1908824000,proximity
1908812000,1908820000,proximity
1908812000,1908823000,proximity
1908812000,1908819000,proximity
1908812000,1908813000,proximity
1908812000,1908821000,proximity
1908812000,1908816000,proximity
1908812000,1999907000,proximity
1908812000,1999908000,proximity
1908713000,1908812000,proximity
1908712000,1908812000,proximity
1908706000,1908812000,proximity
1908708000,1908812000,proximity
1908710000,1908812000,proximity
1908812000,1999905000,proximity
1908711000,1908812000,proximity
1908709000,1908812000,proximity
1204705000,1908812000,proximity
1204711000,1908812000,proximity
500504000,500505000,proximity
500504000,500513000,proximity
500504000,500512000,proximity
500504000,500507000,proximity
500504000,500514000,proximity
500504000,501723000,proximity
500504000,501716000,proximity
500504000,500518000,proximity
500504000,501731000,proximity
500504000,501725000,proximity
500504000,506213000,proximity
500504000,500511000,proximity
500504000,500506000,proximity
500504000,500516000,proximity
500504000,500509000,proximity
500504000,500510000,proximity
1001802000,1001805000,proximity
1001802000,1001803000,proximity
1001802000,1001804000,proximity
1001802000,1004313000,proximity
1001802000,1004322000,proximity
1001802000,1004323000,proximity
1001802000,1004312000,proximity
1001802000,1004319000,proximity
1001802000,1004325000,proximity
907343000,1003506000,proximity
907343000,1003505000,proximity
907343000,908308000,proximity
907343000,908304000,proximity
907343000,908313000,proximity
907327000,907343000,proximity
907338000,907343000,proximity
907341000,907343000,proximity
907317000,907343000,proximity
907325000,907343000,proximity
907313000,907343000,proximity
907324000,907343000,proximity
907311000,907343000,proximity
907343000,907344000,proximity
907322000,907343000,proximity
907333000,907343000,proximity
907330000,907343000,proximity
907312000,907343000,proximity
907323000,907343000,proximity
907318000,907343000,proximity
907340000,907343000,proximity
907328000,907343000,proximity
907315000,907343000,proximity
907215000,907343000,proximity
802609000,802616000,proximity
802609000,802619000,proximity
802609000,802618000,proximity
405619000,1704005000,proximity
405619000,405646000,proximity
405619000,1704004000,proximity
405619000,405629000,proximity
405619000,405630000,proximity
405619000,405625000,proximity
405619000,405634000,proximity
405619000,405622000,proximity
405619000,405649000,proximity
405619000,405635000,proximity
405619000,405637000,proximity
405619000,501610000,proximity
405619000,405633000,proximity
907220000,907223000,proximity
907223000,908316000,proximity
907219000,907223000,proximity
907223000,908312000,proximity
907223000,908315000,proximity
907223000,907227000,proximity
907223000,908305000,proximity
907223000,908309000,proximity
907221000,907223000,proximity
907213000,907223000,proximity
907206000,907223000,proximity
907205000,907223000,proximity
1900710000,1900713000,proximity
1900705000,1900710000,proximity
1900710000,1900711000,proximity
1900706000,1900710000,proximity
1900707000,1900710000,proximity
1900704000,1900710000,proximity
1900703000,1900710000,proximity
1900704000,1900712000,proximity
1900703000,1900712000,proximity
1906606000,1906608000,proximity
1906606000,1906609000,proximity
1906605000,1906606000,proximity
1906601000,1906606000,proximity
1906602000,1906606000,proximity
1906606000,1906613000,proximity
1906606000,1906616000,proximity
1906606000,1906607000,proximity
1906606000,1906611000,proximity
300807000,301409000,proximity
300808000,301409000,proximity
300806000,301409000,proximity
300810000,301409000,proximity
300811000,301409000,proximity
301409000,305412000,proximity
301409000,305410000,proximity
301409000,305422000,proximity
301409000,301414000,proximity
301409000,301411000,proximity
301409000,301416000,proximity
301409000,301423000,proximity
300812000,301409000,proximity
300809000,301409000,proximity
300805000,301409000,proximity
301409000,331400000,proximity
301409000,1381500000,proximity
301409000,1381701000,proximity
301409000,402117000,proximity
301409000,402116000,proximity
301409000,402111000,proximity
301409000,1381100000,proximity
301409000,1381300000,proximity
301409000,405811000,proximity
301409000,301413000,proximity
301409000,305417000,proximity
301409000,301419000,proximity
301409000,301415000,proximity
301409000,301417000,proximity
301409000,301418000,proximity
301409000,301422000,proximity
301409000,305418000,proximity
301409000,305408000,proximity
301409000,305414000,proximity
301409000,305421000,proximity
301409000,305420000,proximity
301409000,305413000,proximity
301409000,305419000,proximity
301409000,305415000,proximity
301409000,305409000,proximity
301409000,305411000,proximity
1102404000,1208007000,proximity
1102404000,1206314000,proximity
1102404000,1108603000,proximity
1102404000,1108604000,proximity
1102404000,1102406000,proximity
1102404000,1102408000,proximity
1102404000,1102414000,proximity
1102404000,1206507000,proximity
1102404000,1102411000,proximity
1102404000,1102410000,proximity
1102404000,1102407000,proximity
1102404000,1204714000,proximity
1102404000,1102412000,proximity
1102404000,1204707000,proximity
600607000,600608000,proximity
600608000,603040000,proximity
600608000,603030000,proximity
600608000,603045000,proximity
600608000,600613000,proximity
600608000,603021000,proximity
600608000,600616000,proximity
600608000,603046000,proximity
600608000,603028000,proximity
600608000,600614000,proximity
600608000,600612000,proximity
600608000,600618000,proximity
300805000,300807000,proximity
300805000,300808000,proximity
300805000,300806000,proximity
300805000,300810000,proximity
300805000,300811000,proximity
300805000,305412000,proximity
300805000,305410000,proximity
300805000,305422000,proximity
300805000,301416000,proximity
300805000,300812000,proximity
300805000,300809000,proximity
300805000,331400000,proximity
300805000,307114000,proximity
300805000,307109000,proximity
300805000,307112000,proximity
300805000,305417000,proximity
300805000,301417000,proximity
300805000,301418000,proximity
300805000,305418000,proximity
300805000,305408000,proximity
300805000,305414000,proximity
300805000,305421000,proximity
300805000,305420000,proximity
300805000,305413000,proximity
300805000,305419000,proximity
300805000,307111000,proximity
300805000,307110000,proximity
300805000,305415000,proximity
300805000,305409000,proximity
802610000,802612000,proximity
802610000,806010000,proximity
802610000,802615000,proximity
802610000,802616000,proximity
802610000,802619000,proximity
802610000,802618000,proximity
802610000,802613000,proximity
803719000,806410000,proximity
803719000,806408000,proximity
803719000,806406000,proximity
803719000,806409000,proximity
803719000,806414000,proximity
803719000,806418000,proximity
803719000,806412000,proximity
701235000,803719000,proximity
803719000,803734000,proximity
803719000,803720000,proximity
803719000,803721000,proximity
702253000,803719000,proximity
803719000,806405000,proximity
803719000,806404000,proximity
803719000,806403000,proximity
803719000,806417000,proximity
803719000,806416000,proximity
803719000,803731000,proximity
803719000,803724000,proximity
803719000,803730000,proximity
806008000,806019000,proximity
806008000,806017000,proximity
802615000,806008000,proximity
806008000,806021000,proximity
806008000,806013000,proximity
806008000,806015000,proximity
802620000,806008000,proximity
802622000,806008000,proximity
806008000,806009000,proximity
802623000,806008000,proximity
806008000,806022000,proximity
806008000,806012000,proximity
806008000,806023000,proximity
806008000,806020000,proximity
806008000,806025000,proximity
806008000,806014000,proximity
802614000,806008000,proximity
1606809000,1606812000,proximity
1600312000,1606809000,proximity
1600307000,1606809000,proximity
1606809000,1606817000,proximity
1600308000,1606809000,proximity
1606809000,1606811000,proximity
1606809000,1606815000,proximity
1606809000,1606814000,proximity
803720000,806408000,proximity
803720000,806409000,proximity
803720000,806418000,proximity
803720000,806412000,proximity
701235000,803720000,proximity
803720000,803734000,proximity
803720000,803721000,proximity
702253000,803720000,proximity
702236000,803720000,proximity
803720000,806405000,proximity
803720000,806403000,proximity
803720000,806417000,proximity
803720000,806416000,proximity
803720000,803731000,proximity
803720000,803724000,proximity
803720000,803730000,proximity
702238000,803720000,proximity
1401107000,1402709000,proximity
1402709000,1402710000,proximity
1401109000,1402709000,proximity
205011000,1402709000,proximity
205013000,1402709000,proximity
203124000,1402709000,proximity
205014000,1402709000,proximity
1402705000,1402709000,proximity
1402703000,1402709000,proximity
1402704000,1402709000,proximity
1402706000,1402709000,proximity
